File Path,Entry Name,Entry Index,English,Vietnamese
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_StartMenu_NewGame,17,NEW GAME,TRÒ CHƠI MỚI
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_StartMenu_NewGame_Desc,18,Start a new game.,Bắt đầu một trò chơi mới.
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_StartMenu_LoadGame,19,LOAD GAME,TẢI TRÒ CHƠI
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_StartMenu_LoadGame_Desc,20,Load a saved game.,Tải một trò chơi đã lưu.
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_StartMenu_Continue,21,CONTINUE,TIẾP TỤC
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_StartMenu_Continue_Desc,22,Continue playing from your last save.,Tiếp tục chơi từ lưu trữ cuối cùng của bạn.
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_StartMenu_Options,23,OPTIONS,TÙY CHỌN
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_StartMenu_Options_Desc,24,Change game settings.,Thay đổi cài đặt trò chơi.
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_StartMenu_Bonus,25,BONUSES,PHÚC LỢI
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_StartMenu_Bonus_Desc,26,View bonus content.,Xem nội dung thưởng.
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_StartMenu_Exit,27,Quit,Thỏa
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_StartMenu_Exit_Desc,28,Close the game.,Đóng trò chơi.
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_StartMenu_Difficulty,29,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_StartMenu_Difficulty,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_StartMenu_Difficulty_Casual,30,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_StartMenu_Difficulty_Casual,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_StartMenu_Difficulty_Casual_Desc,31,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_StartMenu_Difficulty_Casual_Desc,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_StartMenu_Difficulty_Standard,32,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_StartMenu_Difficulty_Standard,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_StartMenu_Difficulty_Standard_Desc,33,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_StartMenu_Difficulty_Standard_Desc,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_StartMenu_Difficulty_Hardcore,34,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_StartMenu_Difficulty_Hardcore,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_StartMenu_Difficulty_Hardcore_Desc,35,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_StartMenu_Difficulty_Hardcore_Desc,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_StartMenu_Difficulty_VOS,36,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_StartMenu_Difficulty_VOS,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_StartMenu_Difficulty_VOS_Desc,37,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_StartMenu_Difficulty_VOS_Desc,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_StartMenu_Continue_Confirm,38,Load most recent saved data?,Tải dữ liệu đã lưu gần đây nhất?
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_StartMenu_Exit_Confirm,39,Exit the game?,Thoát trò chơi?
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_StartMenu_WatchMovie,40,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_StartMenu_WatchMovie,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_StartMenu_PlayGame,41,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_StartMenu_PlayGame,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_StartMenu_MainMenu,42,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_StartMenu_MainMenu,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_MainMenu_Pause_01,43,Paused,Tạm dừng
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_MainMenu_Pause_02,44,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_MainMenu_Pause_02,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_MainMenu_Restart,45,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_MainMenu_Restart,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_MainMenu_Restart_Desc_01,46,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_MainMenu_Restart_Desc_01,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_MainMenu_Restart_Desc_02,47,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_MainMenu_Restart_Desc_02,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_MainMenu_Restart_Confirm,48,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_MainMenu_Restart_Confirm,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_MainMenu_Options,49,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_MainMenu_Options,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_MainMenu_Options_Desc,50,Change game settings.,Thay đổi cài đặt trò chơi.
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_MainMenu_ControllerSetting,51,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_MainMenu_ControllerSetting,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_MainMenu_ControllerSetting_Desc,52,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_MainMenu_ControllerSetting_Desc,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_MainMenu_Record,53,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_MainMenu_Record,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_MainMenu_Record_Desc,54,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_MainMenu_Record_Desc,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_MainMenu_Record_Challenge,55,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_MainMenu_Record_Challenge,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_MainMenu_Record_Reward,56,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_MainMenu_Record_Reward,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_MainMenu_Record_CurrentCP,57,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_MainMenu_Record_CurrentCP,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_MainMenu_Record_Completed,58,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_MainMenu_Record_Completed,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_MainMenu_Record_NotCompleted,59,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_MainMenu_Record_NotCompleted,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_MainMenu_Record_Total,60,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_MainMenu_Record_Total,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_MainMenu_Record_Used,61,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_MainMenu_Record_Used,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_MainMenu_Record_PersonalBest,62,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_MainMenu_Record_PersonalBest,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_MainMenu_PhotoMode,63,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_MainMenu_PhotoMode,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_MainMenu_PhotoMode_Desc,64,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_MainMenu_PhotoMode_Desc,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_MainMenu_QuitGame,65,QUIT GAME,THOÁT TRÒ CHƠI
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_MainMenu_QuitGame_Desc,66,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_MainMenu_QuitGame_Desc,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_MainMenu_QuitGame_Confirm_01,67,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_MainMenu_QuitGame_Confirm_01,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_MainMenu_QuitGame_Confirm_02,68,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_MainMenu_QuitGame_Confirm_02,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_MainMenu_Skip,69,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_MainMenu_Skip,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_MainMenu_Skip_Desc_01,70,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_MainMenu_Skip_Desc_01,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_MainMenu_Skip_Desc_02,71,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_MainMenu_Skip_Desc_02,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_MainMenu_Retry,72,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_MainMenu_Retry,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_MainMenu_Retry_Desc,73,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_MainMenu_Retry_Desc,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_MainMenu_Retry_Confirm,74,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_MainMenu_Retry_Confirm,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Options_Controls,75,CONTROLS,ĐIỀU KHIỂN
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Options_Controls_Desc,76,Adjust control settings.,Điều chỉnh cài đặt điều khiển.
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Options_Camera,77,CAMERA,MÁY ẢNH
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Options_Camera_Desc,78,Adjust camera settings.,Điều chỉnh cài đặt máy ảnh.
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Options_GameSetting,79,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_Options_GameSetting,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Options_GameSetting_Desc,80,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_Options_GameSetting_Desc,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Options_Graphics,81,GRAPHICS,ĐỒ HỌA
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Options_Graphics_Desc,82,Adjust display settings.,Điều chỉnh cài đặt hiển thị.
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Options_Audio,83,AUDIO,ÂM THANH
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Options_Audio_Desc,84,Adjust audio settings.,Điều chỉnh cài đặt âm thanh.
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Options_Language,85,LANGUAGE,NGÔN NGỮ
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Options_Language_Desc,86,Change language settings.,Thay đổi cài đặt ngôn ngữ.
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Options_Renet,87,RE NET,RE NET
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Options_Renet_Desc,88,Change RE NET settings.,Thay đổi cài đặt RE NET.
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Options_Special,89,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_Options_Special,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Options_Special_Desc_PS4,90,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_Options_Special_Desc_PS4,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Options_Special_Desc_PS5,91,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_Options_Special_Desc_PS5,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Options_Special_Desc_XB1,92,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_Options_Special_Desc_XB1,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Options_Special_Desc_XSX,93,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_Options_Special_Desc_XSX,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Options_Special_Desc_NSW,94,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_Options_Special_Desc_NSW,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Options_Special_Desc_Unavailable,95,This option can only be changed from the main menu.,Tùy chọn này chỉ có thể được thay đổi từ menu chính.
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Options_Default,96,Default,Mặc định
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Options_Default_Desc,97,Restore all settings to default.,Khôi phục tất cả cài đặt về mặc định.
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Options_Display,98,DISPLAY,HIỂN THỊ
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Options_Display_Desc,99,Adjust game screen settings.,Điều chỉnh cài đặt màn hình trò chơi.
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_ControllerSetting_ControlType,100,Control Type,Kiểu điều khiển
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_ControllerSetting_ControlType_A,101,A,A
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_ControllerSetting_ControlType_B,102,B,B
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_ControllerSetting_ControlType_C,103,C,C
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_ControllerSetting_ControlType_D,104,D,D
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_ControllerSetting_RunType,105,Run Type,Loại chạy
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_ControllerSetting_RunType_Toggle,106,Toggle,Bật/Tắt
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_ControllerSetting_RunType_Hold,107,Hold,Giữ
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_ControllerSetting_Aim,108,Aim,Ngắm
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_ControllerSetting_Attack,109,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_ControllerSetting_Attack,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_ControllerSetting_Reload,110,Reload,Nạp lại
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_ControllerSetting_Guard,111,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_ControllerSetting_Guard,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_ControllerSetting_ChangeWeapon,112,Change Weapon,Đổi vũ khí
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_ControllerSetting_Move,113, Move,Di chuyển
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_ControllerSetting_Run,114,Run,Chạy
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_ControllerSetting_Crouch_Stand,115,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_ControllerSetting_Crouch_Stand,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_ControllerSetting_UseRecoveryItems,116,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_ControllerSetting_UseRecoveryItems,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_ControllerSetting_Examine_PickUpItem,117,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_ControllerSetting_Examine_PickUpItem,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_ControllerSetting_Return_Cancel,118,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_ControllerSetting_Return_Cancel,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_ControllerSetting_Pause,119,Pause,Tạm dừng
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_ControllerSetting_OpneMap_Journal,120,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_ControllerSetting_OpneMap_Journal,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_ControllerSetting_OpenInventory,121,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_ControllerSetting_OpenInventory,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_ControllerSetting_View,122,View,Xem
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_ControllerSetting_QuickAttack,123,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_ControllerSetting_QuickAttack,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_ControllerSetting_QuickTurn,124,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_ControllerSetting_QuickTurn,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_ControllerSetting_ChangeAmmo,125,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_ControllerSetting_ChangeAmmo,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_ControllerSetting_Return_Cancel_Run,126,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_ControllerSetting_Return_Cancel_Run,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_ControllerSetting_Return_Cancel_Reload,127,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_ControllerSetting_Return_Cancel_Reload,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Controls_ControllerVibration_PS4,128,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_Controls_ControllerVibration_PS4,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Controls_ControllerVibration_PS4_Desc,129,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_Controls_ControllerVibration_PS4_Desc,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Controls_ControllerVibration_XB1,130,Controller Vibration,Rung của bộ điều khiển
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Controls_ControllerVibration_XB1_Desc,131,Turn controller vibration on/off.,Bật/tắt rung điều khiển.
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Controls_ControlType,132,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_Controls_ControlType,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Controls_ControlType_Desc,133,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_Controls_ControlType_Desc,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Controls_FixMouseCursor,134,Cursor Lock,Khóa Con Trỏ
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Controls_FixMouseCursor_Desc,135,Turn the cursor lock (constraining the mouse to the game screen) on/off.,Bật/tắt khóa con trỏ (giới hạn chuột trong màn hình trò chơi).
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Controls_MouseClickInvert,136,Mouse Buttons Inversion,Đảo Chuột
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Controls_MouseClickInvert_Desc,137,Turn left/right mouse button inversion on/off.,Bật/tắt đảo nút chuột trái/phải.
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Controls_MouseClickInvert_Normal,138,Normal,Bình Thường
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Controls_MouseClickInvert_Invert,139,Invert,Đảo
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Controls_MouseWheelInvert,140,Mouse Scroll Wheel Inversion,Đảo Bánh Xe Chuột
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Controls_MouseWheelInvert_Desc,141,Turn up/down mouse scroll wheel functionality inversion on/off.,Bật/tắt đảo chức năng bánh xe chuột lên/xuống.
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Controls_AdaptiveTriggers,142,Adaptive Triggers,Cảnh Báo Thông Minh
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Controls_AdaptiveTriggers_Desc,143,Turn the trigger effect function while attacking on/off.,Bật/tắt chức năng hiệu ứng cò súng khi tấn công.
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Camera_MoveCameraInvert,144,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_Camera_MoveCameraInvert,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Camera_MoveCameraInvert_Desc,145,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_Camera_MoveCameraInvert_Desc,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Camera_AimCameraInvert,146,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_Camera_AimCameraInvert,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Camera_AimCameraInvert_Desc,147,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_Camera_AimCameraInvert_Desc,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Camera_MoveCameraSpeed,148,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_Camera_MoveCameraSpeed,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Camera_MoveCameraSpeed_Desc,149,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_Camera_MoveCameraSpeed_Desc,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Camera_AimCameraSpeed,150,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_Camera_AimCameraSpeed,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Camera_AimCameraSpeed_Desc,151,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_Camera_AimCameraSpeed_Desc,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Camera_MenuCamera,152,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_Camera_MenuCamera,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Camera_MenuCamera_Desc,153,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_Camera_MenuCamera_Desc,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Camera_Controller_MoveCameraSpeed,154,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_Camera_Controller_MoveCameraSpeed,
natives\stm\_chainsaw\message\dev1_term\dev1_term_menu.msg.22,Dev1_Term_Menu_Camera_Controller_MoveCameraSpeed_Desc,155,<COLOR FF0000>#Rejected#</COLOR> Dev1_Term_Menu_Camera_Controller_MoveCameraSpeed_Desc,
